iata_code,name,city,country,lat,lng,is_international,label,source_url
LCA,Larnaca,Larnaca,Cyprus,34.875117,33.62485,false,Larnaca (LCA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCE,Goloson Intl,La Ceiba,Honduras,15.742481,-86.853036,true,La Ceiba (LCE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCG,A Coruna,La Coruna,Spain,43.302061,-8.377256,false,La Coruna (LCG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCH,Lake Charles Rgnl,Lake Charles,United States,30.126112,-93.223335,false,Lake Charles (LCH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCK,Rickenbacker Intl,Columbus,United States,39.813786,-82.927822,true,Columbus (LCK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCR,La Chorrera Airport,La Chorrera,Colombia,-0.733333,-73.016667,false,La Chorrera (LCR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCX,Longyan Airport,Longyan,China,25.674167,116.746389,false,Longyan (LCX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LCY,City,London,United Kingdom,51.505278,0.055278,false,London (LCY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LDB,Londrina,Londrina,Brazil,-23.333625,-51.130072,false,Londrina (LDB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LDE,Lourdes,Tarbes,France,43.178675,-0.006439,false,Tarbes (LDE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LDH,Lord Howe Island Airport,Lord Howe Island,Australia,-31.5383,159.077,false,Lord Howe Island (LDH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LDU,Lahad Datu,Lahad Datu,Malaysia,5.032247,118.324036,false,Lahad Datu (LDU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LDY,City of Derry,Londonderry,United Kingdom,55.042778,-7.161111,false,Londonderry (LDY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEA,Learmonth,Learmonth,Australia,-22.235556,114.088611,false,Learmonth (LEA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEB,Lebanon Municipal Airport,Lebanon,United States,43.6261,-72.3042,false,Lebanon (LEB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEC,Chapada Diamantina Airport,Lençóis,Brazil,-12.4823,-41.277,false,Lençóis (LEC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LED,Pulkovo,St. Petersburg,Russia,59.800292,30.262503,false,St. Petersburg (LED),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEH,Octeville,Le Havre,France,49.533889,0.088056,false,Le Havre (LEH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEI,Almeria,Almeria,Spain,36.843936,-2.370097,false,Almeria (LEI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEJ,Leipzig Halle,Leipzig,Germany,51.432447,12.241633,false,Leipzig (LEJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEN,Leon Airport,Leon,Spain,42.589,-5.655556,false,Leon (LEN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEQ,Land's End / St. Just Airport,Land's End,United Kingdom,50.1028,-5.67056,false,Land's End (LEQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LET,Alfredo Vasquez Cobo,Leticia,Colombia,-4.193549,-69.943163,false,Leticia (LET),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LEX,Blue Grass,Lexington KY,United States,38.0365,-84.605889,false,Lexington KY (LEX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LFR,La Fria,La Fria,Venezuela,8.239167,-72.271028,false,La Fria (LFR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LFT,Lafayette Rgnl,Lafayette,United States,30.205278,-91.987611,false,Lafayette (LFT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LFW,Gnassingbe Eyadema Intl,Lome,Togo,6.165611,1.254511,true,Lome (LFW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGA,La Guardia,New York,United States,40.777245,-73.872608,false,New York (LGA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGB,Long Beach,Long Beach,United States,33.817722,-118.151611,false,Long Beach (LGB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGG,Liege,Liege,Belgium,50.637417,5.443222,false,Liege (LGG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGI,Deadmans Cay,Dead Man's Cay,Bahamas,23.179014,-75.093597,false,Dead Man's Cay (LGI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGK,Langkawi Intl,Pulau,Malaysia,6.329728,99.728667,true,Pulau (LGK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGL,Long Lellang Airport,Long Datih,Malaysia,3.421,115.154,false,Long Datih (LGL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGP,Legazpi,Legazpi,Philippines,13.157064,123.746247,false,Legazpi (LGP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGQ,Nueva Loja Airport,Lago Agrio,Ecuador,0.093056,-76.8675,false,Lago Agrio (LGQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LGW,Gatwick,London,United Kingdom,51.148056,-0.190278,false,London (LGW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LHE,Allama Iqbal Intl,Lahore,Pakistan,31.521564,74.403594,true,Lahore (LHE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LHR,Heathrow,London,United Kingdom,51.4775,-0.461389,false,London (LHR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LHW,Lanzhou Airport,Lanzhou,China,36.117,103.617,false,Lanzhou (LHW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIF,Lifou,Lifou,New Caledonia,-20.7748,167.239864,false,Lifou (LIF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIG,Bellegarde,Limoges,France,45.862778,1.179444,false,Limoges (LIG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIH,Lihue,Lihue,United States,21.975983,-159.338958,false,Lihue (LIH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIL,Lesquin,Lille,France,50.561942,3.089444,false,Lille (LIL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIM,Jorge Chavez Intl,Lima,Peru,-12.021889,-77.114319,true,Lima (LIM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIN,Linate,Milan,Italy,45.445103,9.276739,false,Milan (LIN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIR,Daniel Oduber Quiros Intl,Liberia,Costa Rica,10.593289,-85.544408,true,Liberia (LIR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIS,Lisboa,Lisbon,Portugal,38.781311,-9.135919,false,Lisbon (LIS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LIT,Adams Fld,Little Rock,United States,34.729444,-92.224306,false,Little Rock (LIT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LJA,Lodja Airport,Lodja,Congo (Kinshasa),-3.417,23.45,false,Lodja (LJA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LJG,Lijiang Airport,Lijiang,China,26.883333,100.23333,false,Lijiang (LJG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LJU,Ljubljana,Ljubljana,Slovenia,46.223686,14.457611,false,Ljubljana (LJU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKB,Lakeba Island Airport,Lakeba Island,Fiji,-18.1992,-178.817,false,Lakeba Island (LKB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKE,Kenmore Air Harbor Seaplane Base,Seattle,United States,47.629,-122.339,false,Seattle (LKE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKG,Lokichoggio Airport,Lokichoggio,Kenya,4.204117,34.348186,false,Lokichoggio (LKG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKH,Long Akah Airport,Long Akah,Malaysia,3.3,114.783,false,Long Akah (LKH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKL,Banak,Lakselv,Norway,70.068814,24.973489,false,Lakselv (LKL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKN,Leknes Airport,Leknes,Norway,68.1525,13.6094,false,Leknes (LKN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LKO,Lucknow,Lucknow,India,26.760594,80.889339,false,Lucknow (LKO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLA,Kallax,Lulea,Sweden,65.543758,22.121989,false,Lulea (LLA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLF,Yongzhou Lingling Airport,Yongzhou,China,26.345556,111.612222,false,Yongzhou (LLF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLI,Lalibella,Lalibella,Ethiopia,11.975014,38.979969,false,Lalibella (LLI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLK,Lankaran International Airport,Lankaran,Azerbaijan,38.746389,48.817778,true,Lankaran (LLK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLU,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,60.4644,-45.5778,false,Alluitsup Paa (LLU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LLW,Kamuzu Intl,Lilongwe,Malawi,-13.789378,33.781,true,Lilongwe (LLW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LMC,La Macarena,La Macarena,Colombia,2.179167,-73.7875,false,La Macarena (LMC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LMM,Valle Del Fuerte Intl,Los Mochis,Mexico,25.685194,-109.080806,true,Los Mochis (LMM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LMN,Limbang,Limbang,Malaysia,4.808303,115.010439,false,Limbang (LMN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LMP,Lampedusa,Lampedusa,Italy,35.497914,12.618083,false,Lampedusa (LMP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LMT,Klamath Falls Airport,Klamath Falls,United States,42.1561,-121.733,false,Klamath Falls (LMT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNB,Lamen Bay Airport,Lamen Bay,Vanuatu,-16.5842,168.159,false,Lamen Bay (LNB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNE,Lonorore Airport,Lonorore,Vanuatu,-15.8656,168.172,false,Lonorore (LNE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNJ,Lincang Airport,Lincang,China,23.738333,100.025,false,Lincang (LNJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNK,Lincoln,Lincoln,United States,40.850971,-96.75925,false,Lincoln (LNK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNS,Lancaster Airport,Lancaster,United States,40.1217,-76.2961,false,Lancaster (LNS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNV,Londolovit Airport,Londolovit,Papua New Guinea,-3.04361,152.629,false,Londolovit (LNV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNY,Lanai,Lanai,United States,20.785611,-156.951419,false,Lanai (LNY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LNZ,Linz,Linz,Austria,48.233219,14.187511,false,Linz (LNZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOD,Longana Airport,Longana,Vanuatu,-15.3067,167.967,false,Longana (LOD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOE,Loei,Loei,Thailand,17.439133,101.722064,false,Loei (LOE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOH,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,-3.99589,-79.3719,false,La Toma (Catamayo) (LOH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOK,Lodwar,Lodwar,Kenya,3.121967,35.608692,false,Lodwar (LOK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOP,Lombok International Airport,Praya,Indonesia,-8.7573222,116.276675,true,Praya (LOP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LOS,Murtala Muhammed,Lagos,Nigeria,6.577369,3.321156,false,Lagos (LOS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPA,Gran Canaria,Gran Canaria,Spain,27.931886,-15.386586,false,Gran Canaria (LPA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPB,El Alto Intl,La Paz,Bolivia,-16.513339,-68.192256,true,La Paz (LPB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPD,La Pedrera Airport,La Pedrera,Colombia,-1.33,-69.58,false,La Pedrera (LPD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPI,Saab,Linkoeping,Sweden,58.40615,15.680508,false,Linkoeping (LPI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPL,Liverpool,Liverpool,United Kingdom,53.333611,-2.849722,false,Liverpool (LPL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPM,Lamap Airport,Lamap,Vanuatu,-16.454,167.823,false,Lamap (LPM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPP,Lappeenranta,Lappeenranta,Finland,61.044553,28.144397,false,Lappeenranta (LPP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPQ,Luang Phabang Intl,Luang Prabang,Laos,19.897914,102.160764,true,Luang Prabang (LPQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPS,Lopez Island Airport,Lopez,United States,48.4839,-122.938,false,Lopez (LPS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPT,Lampang,Lampang,Thailand,18.270933,99.504167,false,Lampang (LPT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LPY,Loudes,Le Puy,France,45.080689,3.762889,false,Le Puy (LPY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LQM,Caucaya Airport,Puerto Leguízamo,Colombia,-0.18,-74.77,false,Puerto Leguízamo (LQM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRD,Laredo Intl,Laredo,United States,27.54375,-99.461556,true,Laredo (LRD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRE,Longreach Airport,Longreach,Australia,-23.4342,144.28,false,Longreach (LRE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRH,La Rochelle-Ile de Re,La Rochelle,France,46.1792,-1.19528,false,La Rochelle (LRH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRM,Casa De Campo Intl,La Romana,Dominican Republic,18.450711,-68.911833,true,La Romana (LRM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRR,Lar Airport,Lar,Iran,27.674725,54.383278,false,Lar (LRR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRS,Leros,Leros,Greece,37.184903,26.800289,false,Leros (LRS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LRT,Lann Bihoue,Lorient,France,47.760555,-3.44,false,Lorient (LRT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSA,Losuia Airport,Losuia,Papua New Guinea,-8.50582,151.081,false,Losuia (LSA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSC,La Florida,La Serena,Chile,-29.916233,-71.199522,false,La Serena (LSC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSE,La Crosse Municipal,La Crosse,United States,43.878986,-91.256711,false,La Crosse (LSE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSI,Sumburgh,Sumburgh,United Kingdom,59.878889,-1.295556,false,Sumburgh (LSI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSP,Josefa Camejo,Paraguana,Venezuela,11.780775,-70.151497,false,Paraguana (LSP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LST,Launceston,Launceston,Australia,-41.545278,147.214167,false,Launceston (LST),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LSY,Lismore Airport,Lismore,Australia,-28.8303,153.26,false,Lismore (LSY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LTD,Ghadames East,Ghadames,Libya,30.151695,9.715305,false,Ghadames (LTD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LTI,Altai Airport,Altai,Mongolia,46.3764,96.2211,false,Altai (LTI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LTN,Luton,London,United Kingdom,51.874722,-0.368333,false,London (LTN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LTO,Loreto Intl,Loreto,Mexico,25.989194,-111.348361,true,Loreto (LTO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LTX,Cotopaxi International Airport,Latacunga,Ecuador,-0.5425,-78.3657,true,Latacunga (LTX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUD,Luderitz Airport,Luderitz,Namibia,-26.6874,15.2429,false,Luderitz (LUD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUG,Lugano,Lugano,Switzerland,46.004275,8.910578,false,Lugano (LUG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUH,Ludhiana,Ludhiaha,India,30.854681,75.952592,false,Ludhiaha (LUH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUK,Cincinnati Muni Lunken Fld,Cincinnati,United States,39.103333,-84.418611,false,Cincinnati (LUK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUM,Mangshi Airport,Luxi,China,24.4011,98.5317,false,Luxi (LUM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUN,Lusaka Intl,Lusaka,Zambia,-15.330817,28.452628,true,Lusaka (LUN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUO,Luena,Luena,Angola,-11.768086,19.897672,false,Luena (LUO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUQ,San Luis,San Luis,Argentina,-33.273192,-66.356422,false,San Luis (LUQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUR,Cape Lisburne Lrrs,Cape Lisburne,United States,68.875133,-166.110022,false,Cape Lisburne (LUR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUV,Dumatubun Airport,Langgur-Kei Islands,Indonesia,-5.661619,132.731431,false,Langgur-Kei Islands (LUV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUW,Bubung,Luwuk,Indonesia,-1.038919,122.771906,false,Luwuk (LUW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUX,Luxembourg,Luxemburg,Luxembourg,49.626575,6.211517,false,Luxemburg (LUX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LUZ,Lublin,Lublin,Poland,51.239333,22.714083,false,Lublin (LUZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LVI,Livingstone,Livingstone,Zambia,-17.821756,25.822692,false,Livingstone (LVI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LWB,Greenbrier Valley Airport,Lewisburg,United States,37.858333,-80.399444,false,Lewisburg (LWB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LWN,Gyumri,Gyumri,Armenia,40.750369,43.859342,false,Gyumri (LWN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LWO,Lviv Intl,Lvov,Ukraine,49.8125,23.956111,true,Lvov (LWO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LWS,Lewiston Nez Perce Co,Lewiston,United States,46.3745,-117.015389,false,Lewiston (LWS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LWY,Lawas Airport,Lawas,Malaysia,4.84917,115.408,false,Lawas (LWY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LXA,Lhasa-Gonggar,Lhasa,China,29.297778,90.911944,false,Lhasa (LXA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LXG,Luang Namtha,Luang Namtha,Laos,20.960556,101.4025,false,Luang Namtha (LXG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LXR,Luxor Intl,Luxor,Egypt,25.671028,32.706583,true,Luxor (LXR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LXS,Limnos,Limnos,Greece,39.917072,25.236308,false,Limnos (LXS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYA,Luoyang Airport,Luoyang,China,34.41,112.28,false,Luoyang (LYA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,19.6591666667,-80.09083333,false,Little Cayman (LYB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYC,Lycksele,Lycksele,Sweden,64.548322,18.716219,false,Lycksele (LYC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYG,Lianyungang Airport,Lianyungang,China,34.55,119.25,false,Lianyungang (LYG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,37.3267,-79.2004,false,Lynchburg (LYH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYI,Shubuling Airport,Linyi,China,35.0461,118.412,false,Linyi (LYI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYP,Faisalabad Intl,Faisalabad,Pakistan,31.365014,72.994842,true,Faisalabad (LYP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYR,Longyear,Svalbard,Norway,78.246111,15.465556,false,Svalbard (LYR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LYS,Saint Exupery,Lyon,France,45.726387,5.090833,false,Lyon (LYS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LZC,Lazaro Cardenas,Lazard Cardenas,Mexico,18.001731,-102.220525,false,Lazard Cardenas (LZC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LZH,Bailian Airport,Liuzhou,China,24.2075,109.391,false,Liuzhou (LZH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LZO,Luzhou Airport,Luzhou,China,28.8522,105.393,false,Luzhou (LZO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
LZY,Nyingchi Airport,Nyingchi,China,29.3033,94.3353,false,Nyingchi (LZY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAA,Chennai Intl,Madras,India,12.994414,80.180517,true,Madras (MAA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAB,Maraba,Maraba,Brazil,-5.368589,-49.138025,false,Maraba (MAB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAD,Barajas,Madrid,Spain,40.493556,-3.566764,false,Madrid (MAD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAF,Midland Intl,Midland,United States,31.942528,-102.201914,true,Midland (MAF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAG,Madang,Madang,Papua New Guinea,-5.207083,145.7887,false,Madang (MAG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAH,Menorca,Menorca,Spain,39.862597,4.218647,false,Menorca (MAH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAJ,Marshall Islands Intl,Majuro,Marshall Islands,7.064758,171.272022,true,Majuro (MAJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAM,General Servando Canales Intl,Matamoros,Mexico,25.769894,-97.525311,true,Matamoros (MAM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAN,Manchester,Manchester,United Kingdom,53.353744,-2.27495,false,Manchester (MAN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAO,Eduardo Gomes Intl,Manaus,Brazil,-3.038611,-60.049721,true,Manaus (MAO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAQ,Mae Sot Airport,Tak,Thailand,16.699856,98.545056,false,Tak (MAQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAR,La Chinita Intl,Maracaibo,Venezuela,10.558208,-71.727856,true,Maracaibo (MAR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAS,Momote Airport,Momote,Papua New Guinea,-2.06189,147.424,false,Momote (MAS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAU,Maupiti,Maupiti,French Polynesia,-16.426486,-152.243669,false,Maupiti (MAU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MAZ,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,18.255694,-67.148472,false,Mayaguez (MAZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBA,Mombasa Moi Intl,Mombasa,Kenya,-4.034833,39.59425,true,Mombasa (MBA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBE,Monbetsu,Monbetsu,Japan,44.303914,143.404028,false,Monbetsu (MBE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBJ,Sangster Intl,Montego Bay,Jamaica,18.503717,-77.913358,true,Montego Bay (MBJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBL,Manistee County-Blacker Airport,Manistee,United States,44.2725,-86.246944,false,Manistee (MBL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBS,Mbs Intl,Saginaw,United States,43.532913,-84.079647,true,Saginaw (MBS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MBT,Masbate Airport,Masbate,Philippines,12.3694,123.629,false,Masbate (MBT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCE,Merced Municipal Airport,Merced,United States,37.284722,-120.513889,false,Merced (MCE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCG,McGrath Airport,Mcgrath,United States,62.9529,-155.606,false,Mcgrath (MCG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCI,Kansas City Intl,Kansas City,United States,39.297606,-94.713905,true,Kansas City (MCI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCK,McCook Regional Airport,McCook,United States,40.206389,-100.592222,false,McCook (MCK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCM,Monaco,Monaco,Monaco,43.73333333,7.41666666,false,Monaco (MCM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCN,Middle Georgia Rgnl,Macon,United States,32.69285,-83.649211,false,Macon (MCN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCO,Orlando Intl,Orlando,United States,28.429394,-81.308994,true,Orlando (MCO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCP,Macapa,Macapa,Brazil,0.050664,-51.072178,false,Macapa (MCP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
MCT,Seeb Intl,Muscat,Oman,23.593278,58.284444,true,Muscat (MCT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
